ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
5351,825,1890,0,0,630,1030,0,
5352,2050,2053,2219,2200,2394,1890,0,
5353,3500,4000,2600,3000,19707,50000,0,
5354,0,0,174749,0,3501,146794,0,
5355,2034,3000,2083,10000,0,1286,1,
5356,1600,1600,2100,1000,0,1500,1,
5357,15003,15877,30000,14250,9971,27380,0,
5358,8,2401,2254,2004,704,707,0,
5359,3030,0,2175,0,10000,931,0,
5360,9088,7044,9072,11210,6116,5362,0,
5361,3200,0,1000,1000,2000,0,0,
5362,19293,6665,0,0,0,8768,0,
5363,1107,1310,2000,269,1000,1100,0,
5364,0,0,0,0,0,0,0,
5365,3476,2300,0,150,150,989,0,
5366,0,0,0,0,0,0,0,
5367,1762,3500,0,2297,40,1755,1,
5368,12000,20000,0,5500,0,10000,0,
5369,1168,1005,1372,1610,1355,1426,0,
5370,22514,4000,8,3000,19000,3500,1,
5371,3400,4000,2000,2000,1423,2200,0,
5372,0,0,0,0,0,0,0,
5373,552,552,552,552,0,33290,0,
5374,0,0,0,0,0,0,1,
5375,4265,8427,9096,28896,52196,396,0,
5376,0,0,0,0,0,0,0,
5377,0,0,0,0,0,1500,0,
5378,317,12357,0,326,105,200,0,
5379,4387,3472,47371,64,0,33588,1,
5380,5590,8489,18443,0,9416,2328,0,
5381,0,0,4351,0,6200,5276,0,
5382,0,0,10500,500,500,1000,0,
5383,1800,240,1000,1100,1800,1500,1,
5384,1,50000,10012,50000,10000,10000,0,
5385,0,0,0,0,0,0,0,
5386,1600,4300,0,1100,1500,1500,0,
5387,68209,2081,2000,2000,1828,1518,0,
5388,2900,700,1000,2970,0,0,0,
5389,2200,2200,2200,2300,2300,2600,0,
5390,0,46257,2200,1300,43987,1386,0,
5391,1917,1000,1000,1000,1068,0,1,
5392,3990,4000,2000,0,0,0,0,
5393,3000,2000,5000,3000,1000,44000,0,
5394,1674,2079,2001,500,4423,4000,1,
5395,60086,2000,2000,5000,6000,9000,0,
5396,1878,0,1883,0,0,0,0,
5397,0,1061,0,954,158,1796,1,
5398,3300,1000,1000,1100,1000,1100,1,
5399,4200,4000,3307,3453,6730,0,0,
5400,0,0,0,0,0,202,0,
5401,0,2200,2180,1000,1000,800,0,
5402,3017,3023,5014,5012,2012,2010,0,
5403,1735,1765,1777,1196,1233,1238,0,
5404,3275,3800,3200,1950,2000,1828,0,
5405,2000,1400,1500,1000,1000,1000,1,
5406,1830,2235,1447,1069,445,9332,0,
5407,4000,2625,2511,1501,1391,1393,1,
5408,2000,2000,1071,1500,0,0,1,
5409,3000,5000,2000,3000,2500,0,0,
5410,11000,2200,2000,2000,2000,2000,0,
5411,1000,3524,929,869,7,1587,0,
5412,2500,1862,1150,1200,1200,1202,0,
5413,11091,12000,9000,12000,11000,10050,0,
5414,0,0,1587,0,500,586,1,
5415,1500,0,1892,0,1042,700,1,
5416,1867,2501,1271,926,876,3004,0,
5417,0,0,0,0,0,0,0,
5418,4273,3200,2500,2500,2631,2646,0,
5419,1200,1300,1600,0,600,600,0,
5420,1335,1307,1178,1500,1500,1000,0,
5421,3836,839,0,1762,0,0,0,
5422,8400,4000,2210,2282,2159,1800,0,
5423,99,0,110,0,0,0,0,
5424,4238,780,0,390,540,780,0,
5425,0,0,0,0,18149,0,0,
5426,2500,1900,1898,2386,629,792,1,
5427,2599,2556,1665,1600,1800,2000,0,
5428,416,416,0,1248,0,416,0,
5429,2500,2500,2000,2000,2057,2500,0,
5430,15000,12127,9557,8000,6500,7000,0,
5431,0,0,0,4629,1000,1915,0,
5432,15329,13062,41977,0,25948,21318,0,
5433,3923,8537,5056,7507,24170,3840,0,
5434,5000,20000,10000,6000,5000,8000,0,
5435,1577,1300,777,647,658,811,0,
5436,6649,2704,5250,4,0,24,1,
5437,3000,3000,2200,2000,2000,2300,0,
5438,7005,6500,5000,12042,32,1300,0,
5439,5000,120000,10000,5000,4100,4000,0,
5440,1850,4700,1000,930,0,0,0,
5441,1789,1549,1611,800,802,760,0,
5442,6800,6707,10038,4782,5119,5632,0,
5443,5000,2500,2500,2500,0,5000,1,
5444,1500,1800,2000,20000,2160,2400,0,
5445,39124,15000,1622,2068,1000,2031,0,
5446,2306,2000,1000,2000,1500,29651,0,
5447,15037,5,2007,0,0,0,0,
5448,4305,4408,4489,5660,6000,0,0,
5449,1233,1056,500,500,1000,2000,0,
5450,5000,10000,5169,2322,5174,0,0,
5451,3513,3046,3000,2589,2603,2695,0,
5452,65000,188000,17384,20000,78000,46677,0,
5453,1321,9160,1000,250,0,0,0,
5454,1441,1597,1634,1000,1124,1223,0,
5455,576,2684,2319,1905,257,3743,0,
5456,6336,5766,904,16915,940,0,0,
5457,6496,8214,6621,3400,3541,6000,0,
5458,0,1257,0,0,0,0,0,
5459,2023,3105,3119,11000,909,3000,0,
5460,0,1863,0,930,0,0,0,
5461,17388,0,200,17976,4,2170,1,
5462,3283,3000,5000,3000,3000,4000,0,
5463,1900,1677,900,1023,1024,1016,0,
5464,9326,3538,11050,5313,516,6202,0,
5465,0,328,0,0,600,2500,1,
5466,2500,3320,2000,1000,3000,1000,0,
5467,11000,5600,5500,5500,6000,5500,0,
5468,0,0,0,0,0,0,0,
5469,6859,486,0,0,244,0,0,
5470,8700,8500,9270,14100,0,7200,0,
5471,2100,1800,0,3700,1900,2000,1,
5472,1048,1048,1048,390,390,390,0,
5473,4000,0,2000,2000,0,1900,1,
5474,3000,2500,2000,2500,2500,2500,0,
5475,0,0,0,0,0,0,0,
5476,1275,2500,1000,0,0,0,0,
5477,0,416,1248,0,416,0,0,
5478,2207,1000,766,168342,7000,5100,0,
5479,3505,1711,0,0,0,0,0,
5480,0,12500,3200,3000,3000,3000,0,
5481,6476,23507,4336,6010,13589,3574,0,
5482,10200,10200,8725,9068,9068,15000,0,
5483,1156,1156,1889,3367,2267,0,0,
5484,15510,0,5500,7250,6500,3500,1,
5485,650,0,2250,0,1925,1925,1,
5486,0,2993,500,0,1200,0,1,
5487,1700,0,2000,0,3000,600,0,
5488,4003,3223,43264,2000,1000,2000,0,
5489,1700,1700,1500,700,1000,1000,0,
5490,1155,1000,73,0,0,0,0,
5491,1471,1506,1520,1138,1180,1345,0,
5492,3000,18,15300,5000,15132,6500,0,
5493,5200,5200,10000,4014,4057,4000,0,
5494,2250,0,0,692,1560,1838,0,
5495,0,316,316,316,316,316,1,
5496,9500,0,0,0,261,0,0,
5497,15000,20000,20000,12000,12000,13000,0,
5498,1496,2273,2014,597,31182,82615,0,
5499,3900,1700,1500,1400,1400,1500,0,
5500,20000,27662,24873,24511,24000,37645,0,
5501,12000,9427,5934,13000,11000,1320,0,
5502,14000,6129,6286,5539,5478,3613,0,
5503,70891,7001,21,3012,3015,2713,0,
5504,7500,0,7400,5978,6251,5872,0,
5505,0,0,6000,16321,286,0,0,
5506,1936,0,340,0,0,0,1,
5507,4000,3455,5000,10000,2500,2231,0,
5508,2667,2321,2391,2316,2466,1451,0,
5509,4499,4578,4606,3817,3998,3695,0,
5510,1149,1000,0,0,0,2440,1,
5511,4056,3993,3831,4111,3939,4001,0,
5512,2005,1200,1500,300,1000,95,0,
5513,1800,1608,1700,2500,5065,1500,0,
5514,6000,6382,5000,4649,5084,4564,0,
5515,188,188,188,194,188,221,0,
5516,390,390,8042,16014,5607,390,0,
5517,5624,0,2039,0,0,0,0,
5518,6000,4380,3000,5000,10000,3000,1,
5519,0,0,1012,0,0,492,0,
5520,0,0,0,0,0,0,1,
5521,8315,6839,3000,2348,2401,2355,0,
5522,3028,1241,3010,2025,3500,26028,1,
5523,198,198,324,171,0,144,0,
5524,3100,3160,3100,2500,2600,2800,0,
5525,4749,1621,1400,1395,1500,1795,0,
5526,1100,0,624,0,500,1000,1,
5527,390,390,18015,400,342,3334,0,
5528,6000,10031,4630,4918,9000,5104,0,
5529,3000,2000,3005,700,1000,1000,0,
5530,0,2000,1300,1500,1500,1500,1,
5531,9029,10000,9084,10042,10000,10000,0,
5532,2000,2000,2000,2000,2000,2000,1,
5533,4811,9957,12492,3469,3936,3845,0,
5534,29456,1300,675,694,704,798,0,
5535,10000,15000,0,10000,0,11000,1,
5536,0,0,0,0,0,0,0,
5537,0,316,632,0,316,948,0,
5538,2000,0,4200,2200,2200,2200,1,
5539,1158,1181,1500,836,1200,2000,0,
5540,1300,0,236,650,0,810,1,
5541,0,0,0,0,0,0,1,
5542,0,1176,1000,121,57,5507,1,
5543,19689,2092,1500,1500,0,161,0,
5544,14082,15023,15098,10008,15045,20164,0,
5545,0,15000,10000,1500,0,1500,1,
5546,1594,1344,1243,618,579,778,1,
5547,1679,566,61664,0,0,4480,0,
5548,1300,1300,1041,1000,2000,464,1,
5549,3613,3818,18564,20988,0,0,0,
5550,0,0,218,11959,2000,403,0,
5551,0,0,0,0,0,0,1,
5552,157,157,157,157,307,507,0,
5553,63752,700,0,638,1275,421,0,
5554,2548,2321,4800,9810,660,2980,0,
5555,4500,0,11300,0,4100,0,1,
5556,390,390,0,780,0,0,0,
5557,3173,3222,3000,1000,3500,2000,1,
5558,1572,6561,102,353,27000,1000,0,
5559,2000,1400,1000,1000,1000,1000,0,
5560,0,0,0,0,5017,101,0,
5561,7500,0,3500,1600,0,1600,1,
5562,415,415,565,830,0,415,0,
5563,1864,2590,8039,2984,0,381,0,
5564,1882,1325,0,0,0,0,0,
5565,1400,0,0,0,0,0,0,
5566,6000,5000,5000,4000,3600,5005,0,
5567,6022,3021,5012,5112,3000,5000,1,
5568,5001,5001,5000,4000,4000,10001,0,
5569,3100,3008,0,5100,2600,0,1,
5570,2869,0,1444,0,1933,0,1,
5571,20007,3014,1309,5009,2008,4622,0,
5572,505,500,0,500,4778,4898,0,
5573,4000,4000,0,4000,4000,4000,1,
5574,0,0,0,0,100,300,0,
5575,0,0,17000,0,5015,4293,0,
5576,10080,0,1443,7105,0,5253,0,
5577,2425,2174,1605,890,995,681,0,
5578,4066,5004,28,2033,3130,94593,0,
5579,0,0,0,0,1200,0,0,
5580,32543,13587,7850,0,9205,0,0,
5581,2000,3000,3000,3000,2000,3000,0,
5582,1400,0,3000,1700,1340,1100,1,
5583,2000,2000,1691,1782,1739,1400,0,
5584,2000,1600,1600,2000,1500,1300,0,
5585,1793,1731,1200,1000,1009,1200,0,
5586,1500,1500,1500,1300,1200,1500,1,
5587,1611,2000,780,1000,1000,2000,0,
5588,0,0,1548,0,982,601,0,
5589,1473,1473,1473,1473,1473,34619,0,
5590,12013,12005,24322,6000,37000,25017,0,
5591,4000,2500,0,3000,3000,5000,0,
5592,4000,0,3400,0,4000,0,1,
5593,10608,8944,200,4290,0,0,0,
5594,87998,3017,3029,3127,3433,3356,0,
5595,4000,4000,2500,236,1700,74,0,
5596,15785,154653,338394,16000,500,19999,0,
5597,1125,1000,780,0,0,0,0,
5598,1000,194043,6530,7000,7000,10000,0,
5599,18044,16474,15392,14972,16240,14960,0,
5600,1400,2500,2500,800,1000,800,0,
5601,0,0,0,0,0,0,0,
5602,2347,11046,74934,0,5705,8503,0,
5603,5000,5235,5000,2100,1970,2000,0,
5604,2000,0,2000,2000,1200,1000,0,
5605,5556,7200,5820,6100,6500,5100,0,
5606,0,0,0,0,0,0,0,
5607,0,230,2059,0,0,0,0,
5608,1089,1526,0,0,0,0,0,
5609,1536,1600,1600,1500,700,2900,1,
5610,5000,5000,5000,5000,5000,5000,0,
5611,8000,8080,15012,10000,8000,2000,0,
5612,13000,11000,15000,10000,10000,12000,0,
5613,1132,1321,1451,349,362,343,1,
5614,7703,600,0,595,599,619,0,
5615,18008,20000,12000,5000,3000,1900,0,
5616,1320,2000,1284,264,109,390,1,
5617,1700,1700,1243,1000,500,1000,0,
5618,3651,1068,1977,9118,12625,122,0,
5619,0,6743,338,0,432,3042,0,
5620,2520,2510,2450,1676,1900,1826,1,
5621,1728,2856,1276,605,627,633,0,
5622,1818,2002,1400,600,1000,0,1,
5623,1000,85,1714,104,0,0,1,
5624,20000,12868,11721,12000,13000,11728,0,
5625,1755,2988,11645,13237,303512,0,0,
5626,1120,2000,2580,600,0,1000,0,
5627,3502,4099,3500,3228,3127,2221,1,
5628,0,2700,0,2200,0,1030,0,
5629,6001,5000,5060,2000,3000,5000,0,
5630,4252,5500,4500,2926,3182,3043,0,
5631,2000,1300,2000,1900,1900,0,1,
5632,26085,13566,18975,11096,35204,10121,0,
5633,2798,4022,3229,2062,0,0,1,
5634,11406,10773,10819,15766,20645,5000,0,
5635,1310,1297,672,837,836,836,0,
5636,24633,10066,4457,3353,9038,0,0,
5637,13002,3000,0,1000,5965,0,0,
5638,5589,4312,2490,0,0,150,0,
5639,1500,1491,1818,2600,0,1400,0,
5640,1550,3000,0,1200,1250,2000,1,
5641,0,0,0,0,0,0,1,
5642,150,0,0,0,0,0,0,
5643,3026,0,0,0,0,0,0,
5644,4400,4200,4406,1800,1900,1900,0,
5645,1767,1362,1002,840,995,904,1,
5646,18410,1297,9113,18393,612,54856,0,
5647,7000,4150,8000,4000,4000,5000,0,
5648,5396,5000,3500,501,1000,2000,0,
5649,1668,2000,1500,0,0,22000,0,
5650,1649,1663,1471,1360,1212,4472,0,
5651,2700,2000,3600,0,3890,0,0,
5652,2150,956,20,1000,1000,1000,1,
5653,2400,0,3794,0,0,9551,0,
5654,4391,6269,8914,4300,11100,52900,0,
5655,0,2459,1433,990,2419,0,0,
5656,2063,76651,7129,3000,10000,10000,0,
5657,0,5000,2623,2500,32000,2567,1,
5658,291,291,658,441,1197,8007,0,
5659,3000,3000,2000,2000,967,886,0,
5660,5327,2300,0,780,0,0,0,
5661,0,780,0,12246,911,0,0,
5662,452,0,0,3427,1098,0,0,
5663,990,990,990,1130,1000,9880,0,
5664,12903,10880,10125,3076,21162,3224,0,
5665,4000,5500,4145,4186,4630,4000,0,
5666,13000,15074,20353,10040,15000,10000,0,
5667,7972,637,12553,4070,259,11675,0,
5668,1974,1552,334,498,500,493,1,
5669,1000,1000,1000,1000,2000,2000,1,
5670,11839,3000,4649,6727,473,1669,0,
5671,6000,4600,0,4800,13700,500,1,
5672,0,2000,430,0,0,0,1,
5673,1500,2019,1400,600,580,0,0,
5674,2000,0,144,128,39,1944,0,
5675,5896,2006,5074,1300,406,0,0,
5676,6900,5037,1100,1330,3800,2037,0,
5677,6277,4663,4140,4414,2646,7725,0,
5678,10050,5050,6000,3561,139898,6000,0,
5679,1837,390,390,780,0,0,0,
5680,1703,0,30958,15631,17508,10049,1,
5681,360,360,360,360,870,0,0,
5682,2230,0,2080,2080,2080,4160,0,
5683,0,2723,0,0,92472,10000,0,
5684,1100,1279,1083,500,1000,1000,0,
5685,1280,1300,637,700,1000,1600,0,
5686,374,0,0,222,0,401,0,
5687,2728,0,2654,0,22545,0,1,
5688,0,0,0,0,0,0,0,
5689,1560,1046,1000,1000,0,0,0,
5690,189717,7779,6092,5018,6168,1218,0,
5691,1807,2016,1796,1570,10000,1778,0,
5692,30161,82271,5315,33059,908,6382,0,
5693,1000,0,0,0,0,0,1,
5694,1400,1300,700,800,1000,1000,0,
5695,3000,2005,3261,3003,891,2070,0,
5696,15495,10089,8077,6184,8047,6035,0,
5697,3392,7749,14529,1283,0,0,0,
5698,0,0,398,0,3408,1067,0,
5699,13000,11000,8000,5866,8000,5616,0,
5700,0,1247,2145,0,2000,0,1,
5701,1200,13032,1500,3000,554,2000,0,
5702,2400,0,0,1320,1000,0,1,
5703,0,1471,3103,12623,0,1446,1,
5704,10000,5000,5000,5000,5000,5000,0,
5705,5400,5505,5505,4000,4500,5000,0,
5706,0,2100,2000,2000,2000,2000,1,
5707,5923,5601,5482,5911,5963,5757,0,
5708,212,42000,0,0,0,0,0,
5709,2000,2000,1400,600,0,0,0,
5710,1524,1537,1755,1207,1076,1188,0,
5711,1500,1139,600,800,70196,3000,0,
5712,5000,3000,300,500,4000,6000,0,
5713,4204,2819,93694,3948,4199,3309,0,
5714,0,1500,1000,986,986,996,0,
5715,1353,78,135,68,423,140,1,
5716,13551,6364,11728,1532,1234,201,0,
5717,0,0,0,0,0,0,1,
5718,6200,5222,5197,4000,5000,3980,0,
5719,0,1600,500,0,1000,0,1,
5720,2000,2000,2000,2000,2000,2000,0,
5721,733,100,0,499,0,0,0,
5722,3700,0,0,0,0,0,0,
5723,0,3200,0,2795,1431,0,0,
5724,15000,12000,10000,10000,0,10000,0,
5725,7800,7684,5600,5755,6000,6300,0,
5726,2000,1600,1000,2000,618,2000,0,
5727,4429,367,3691,0,0,0,0,
5728,6540,1411,5790,2571,2214,4172,0,
5729,8500,20000,5003,3047,5000,1000,0,
5730,8500,7000,7508,7500,7595,7000,1,
5731,0,0,680,0,0,442,0,
5732,8000,2000,4755,0,0,0,0,
5733,0,0,0,0,0,0,0,
5734,1150,1330,2500,1000,1000,1000,1,
5735,0,0,0,300,100,100,0,
5736,3000,6000,0,8023,0,5700,0,
5737,5000,6000,5000,4000,4000,3500,0,
5738,2880,0,9470,5834,7809,2886,0,
5739,297,3675,1392,3086,3492,3721,1,
5740,2063,33730,0,1500,1000,1019,0,
5741,2500,3970,2500,2500,2500,1700,1,
5742,0,6700,60,2200,2500,2300,0,
5743,0,0,0,0,0,251,1,
5744,1785,2012,1536,837,989,782,0,
5745,2535,464,1316,1104,3384,5200,0,
5746,31401,1369,15010,3280,0,3357,0,
5747,4160,48549,18562,0,26842,11938,0,
5748,1512,1225,1541,530,2302,0,1,
5749,0,697,697,895,1341,402,0,
5750,0,2188,0,0,27248,1000,0,
5751,0,0,0,0,0,0,0,
5752,2250,1587,1259,765,773,476,0,
5753,25488,7022,3326,2745,500,1543,0,
5754,4491,1257,565,585,730,1000,1,
5755,19121,9922,8600,3365,6011,3301,0,
5756,1800,0,1200,1000,1046,904,1,
5757,2700,0,2000,1500,1500,0,0,
5758,3000,1500,0,3123,1500,1000,1,
5759,0,1300,1000,0,500,500,0,
5760,10446,17911,99738,4055,0,0,0,
5761,36527,14927,18410,13369,8854,17863,0,
5762,5000,5000,5000,3000,5000,5000,0,
5763,8800,0,3600,3500,3700,3443,1,
5764,4213,92457,5023,4311,7030,3054,0,
5765,1861,2078,2361,9608,322,322,0,
5766,3500,3700,1800,1900,3000,2000,0,
5767,181,1794,1338,768,2643,0,0,
5768,2000,2000,1000,96,0,3000,0,
5769,9000,0,5000,4000,3000,3500,0,
5770,1423,1000,19183,687,696,776,0,
5771,7928,0,1089,0,0,0,0,
5772,0,1632,0,1022,350,0,0,
5773,4000,0,1000,0,1237,1000,1,
5774,0,0,0,0,0,0,0,
5775,0,0,0,0,0,623,0,
5776,4800,5000,4000,3000,2500,2600,0,
5777,2100,1000,1252,500,1000,1000,0,
5778,0,4,0,0,0,0,0,
5779,6,2006,4000,0,1118,3000,0,
5780,5009,5000,1560,7000,497,2000,0,
5781,10451,0,4560,2626,1894,7428,0,
5782,0,0,0,15883,1000,792,0,
5783,2941,0,0,0,0,0,0,
5784,3591,0,1500,1100,0,300,1,
5785,1639,12450,28969,6280,7619,3000,0,
5786,5568,6106,4357,0,0,0,0,
5787,0,2586,0,1000,1000,345,1,
5788,0,0,1363,0,1624,2349,0,
5789,2151,10000,2100,0,2000,1861,1,
5790,1199,1209,1500,0,1000,1500,1,
5791,9000,7000,5000,5000,10000,5000,0,
5792,3601,2000,0,0,0,4000,0,
5793,5269,1986,1611,316,1608,2957,0,
5794,1746,1792,1828,1855,2121,2100,0,
5795,0,10124,6,7958,0,0,0,
5796,5336,4900,2807,2898,2713,2885,1,
5797,1258,1404,1400,399,604,2500,0,
5798,8239,344,41884,5025,40,3,0,
5799,12936,9190,9000,8100,8100,8000,0,
5800,0,6586,5881,3292,3399,3469,0,
5801,780,4639,1,3284,2576,2576,0,
5802,25704,9464,25065,25703,33000,215,0,
5803,1500,1000,718,3,1800,0,1,
5804,3136,2076,2243,1058,48000,2000,0,
5805,0,3000,0,1000,0,800,1,
5806,1700,1700,1600,1700,1500,1600,0,
5807,2000,1500,1000,0,5000,2000,0,
5808,0,1831,1449,1100,1051,1281,1,
5809,4407,6100,4518,4694,4745,4876,0,
5810,10034,5600,10753,1,12823,8910,0,
5811,0,1300,0,1586,780,800,0,
5812,8333,0,0,0,0,0,0,
5813,4864,0,0,3283,3455,0,0,
5814,3100,3026,3000,3000,3078,3238,0,
5815,6000,5000,3814,2000,1600,1600,0,
5816,2277,2290,1500,1000,1000,2000,1,
5817,2000,0,0,2743,1782,0,0,
5818,1743,1021,200,200,100,0,0,
5819,0,3828,2000,319,0,0,0,
5820,2000,4501,2396,4000,3076,1068,1,
5821,60367,100483,116567,50156,10383,316,0,
5822,0,0,0,0,0,0,1,
5823,2000,2000,2000,2000,2000,2000,0,
5824,8000,6500,6100,235075,10047,7500,1,
5825,0,2000,3000,1000,1000,3500,1,
5826,15600,7666,0,7792,6248,5910,1,
5827,7700,8254,9600,4712,4995,5000,0,
5828,11000,11000,11000,11000,11000,11000,1,
5829,8042,2980,2777,17941,10002,10000,0,
5830,390,7480,0,1803,0,0,0,
5831,0,21337,770,0,6138,0,0,
5832,0,0,0,0,0,0,0,
5833,10000,10000,10535,15000,5000,13627,0,
5834,1984,112,0,3865,5575,10963,0,
5835,7000,7004,5013,5000,6000,5000,0,
5836,3600,0,1300,500,505,37,0,
5837,280,4609,94,1621,0,32,0,
5838,1506,1881,1422,1021,1500,1056,0,
5839,325,325,325,325,1866,325,0,
5840,5000,1318,1200,2000,2000,2000,0,
5841,9770,8034,0,600,690,742,0,
5842,0,1460,1439,1000,1014,1078,1,
5843,0,0,0,0,0,200,1,
5844,10043,8608,25031,25030,22053,20030,0,
5845,1300,1300,1300,600,1000,602,0,
5846,1618,1569,631,652,637,541,0,
5847,3000,0,2000,2000,2000,3000,0,
5848,1013,0,0,2115,4264,0,0,
5849,2015,1500,1252,330,1829,207,0,
5850,1630,1596,664,838,2241,0,0,
5851,25903,1000,0,1515,556,19964,0,
5852,8357,10001,10000,10000,5000,20000,0,
5853,0,0,0,0,0,0,0,
5854,1500,1668,1000,1000,944,762,0,
5855,1912,1200,1000,1000,1000,0,0,
5856,40000,15140,15000,12565,15000,13000,0,
5857,0,0,0,0,0,0,1,
5858,7788,6400,6700,6907,20163,1000,1,
5859,0,0,0,1000,0,0,0,
5860,6143,2354,4147,0,0,0,0,
5861,14499,8983,12908,7834,12919,13583,0,
5862,2000,2000,2000,1000,1500,2000,0,
5863,7950,7700,11800,4000,10000,10000,0,
5864,2301,14109,11,38,9733,20444,0,
5865,472,113935,108041,33,3984,2122,0,
5866,2749,3229,3500,4000,5000,4000,0,
5867,258,629,3,2825,0,2011,0,
5868,2000,2000,1018,0,0,0,0,
5869,390,390,390,390,390,0,0,
5870,5000,5500,2300,0,5000,5000,0,
5871,1200,2000,1000,0,0,508,1,
5872,140,0,0,0,0,0,1,
5873,1600,390,390,780,0,10400,0,
5874,14600,7000,0,6000,11500,24,1,
5875,3629,29052,30000,5034,11253,86069,0,
5876,1600,1500,1400,38002,1415,1010,0,
5877,1000,3321,0,1000,1000,1001,0,
5878,4653,5000,5000,6000,5000,10000,0,
5879,0,1370,1200,1000,5000,1500,0,
5880,16787,16514,100940,20229,25,8,0,
5881,4830,4655,17663,5852,2254,1467,0,
5882,0,0,53826,1642,20000,1256,0,
5883,10000,10000,10000,2500,3000,3000,0,
5884,8500,8000,2500,1500,0,0,1,
5885,1273,1534,2000,1000,1000,1000,0,
5886,2018,3605,2681,2673,3012,2583,0,
5887,18718,646,11478,1329,3,1322,0,
5888,2015,2655,2800,4503,780,11500,0,
5889,30000,11036,19836,986,21615,5885,0,
5890,2007,2000,2000,417,1500,1500,0,
5891,396,396,3160,396,396,396,0,
5892,5,14005,12004,12362,12006,9555,1,
5893,0,0,0,0,1300,1244,0,
5894,2460,0,4600,0,4200,2200,1,
5895,4820,1500,1000,2000,1000,500,0,
5896,0,0,0,0,0,0,1,
5897,263,331,40118,264,264,790,1,
5898,7001,10000,6000,5200,6000,5400,0,
5899,3300,3100,4204,2790,0,3043,1,
5900,6100,6000,7100,5100,5200,4900,0,
5901,0,4950,2400,1200,1400,1203,1,
5902,12005,10155,6000,5000,6000,6000,0,
5903,9025,3539,9000,650,584,639,0,
5904,7000,6010,6000,5400,5000,5200,0,
5905,600,200,200,550,200,0,0,
5906,0,0,0,0,442,1102,0,
5907,10000,13012,8008,8343,9463,196000,1,
5908,3000,1500,1035,54,24056,21000,0,
5909,4023,4030,20000,0,4500,0,1,
5910,6068,23154,5679,7052,6527,4601,0,
5911,10600,10200,4000,4534,2670,700,1,
5912,6292,0,5000,0,15000,2600,0,
5913,1500,3005,0,0,2000,4000,0,
5914,1000,0,0,0,0,0,0,
5915,1177,1076,249,258,500,500,0,
5916,3900,3000,3015,1600,1600,1400,0,
5917,7000,7000,8500,5000,6000,5000,0,
5918,1500,1445,1425,1000,1000,2000,1,
5919,2000,2000,900,2000,10000,5000,0,
5920,3400,1200,2100,0,0,2200,0,
5921,1400,1000,1000,235,1366,0,0,
5922,0,0,0,0,0,0,0,
5923,2000,0,1728,225,0,0,0,
5924,307,400,589,956,1383,448,0,
5925,0,0,0,67052,0,0,0,
5926,0,4000,2988,3100,3500,6382,0,
5927,2400,0,0,1744,0,600,1,
5928,8000,10730,7100,4052,4000,3300,0,
5929,5300,7000,6600,4700,13500,0,0,
5930,2000,2000,3057,2000,5000,2000,1,
5931,3000,3000,2500,3000,5800,0,0,
5932,6163,0,3809,0,3691,1328,0,
5933,10840,3,3041,11202,8671,6485,0,
5934,1469,53871,981,20929,1164,0,0,
5935,3000,2500,6259,5000,3000,5000,0,
5936,4031,10006,3266,4040,1698,800,0,
5937,3000,3266,600,1672,20000,1000,0,
5938,111665,3000,14325,0,0,9927,0,
5939,1537,1418,939,1193,690,0,0,
5940,5100,6001,3500,705,3000,2300,0,
5941,1400,1649,1000,1000,1000,1200,0,
5942,1242,1020,2000,0,0,0,0,
5943,28500,5000,9604,10000,6000,14000,0,
5944,10322,13500,10000,30000,12000,10000,0,
5945,2500,2700,2242,2093,1300,0,0,
5946,1643,1420,913,700,0,0,0,
5947,4660,2166,0,0,0,901,0,
5948,0,16550,665,2846,6586,3807,1,
5949,13455,13691,12692,11883,11922,10032,0,
5950,0,0,0,691,7020,0,0,
5951,1263,1307,1500,1408,0,674,1,
5952,2980,2338,1911,5014,5004,2007,0,
5953,1000,0,1700,1700,0,1664,0,
5954,2000,1650,1500,1004,500,1000,0,
5955,1036,1132,2000,0,0,0,0,
5956,1500,1600,1600,1000,900,1000,0,
5957,2500,2000,2000,2200,2100,2200,1,
5958,0,0,0,0,0,0,0,
5959,1792,1790,1800,2000,1835,3628,0,
5960,0,0,1360,0,600,0,0,
5961,0,0,0,0,900,880,0,
5962,2011,5009,2000,1000,1500,3000,0,
5963,2000,2000,2000,1000,40002,2009,0,
5964,0,0,0,0,0,0,0,
5965,2308,3980,2000,2000,2000,2000,0,
5966,52720,57861,12533,8699,1329,13580,0,
5967,330,63917,2100,2100,2200,2200,0,
5968,2100,2100,2200,2000,2000,2011,0,
5969,0,1800,1600,400,0,0,0,
5970,9388,5000,10000,14098,15000,15000,0,
5971,5416,4002,8565,0,9502,0,0,
5972,1085,0,0,0,0,300,0,
5973,3061,3200,3196,2700,2714,8918,0,
5974,700,610,5130,12050,4970,8888,0,
5975,1102,6353,5105,1277,0,2058,0,
5976,40010,20094,5000,5001,25365,65000,0,
5977,0,5000,5000,5000,5000,5000,0,
5978,9000,0,6800,40000,5600,5900,1,
5979,2007,1371,4639,360,2650,1947,0,
5980,2000,2000,2000,2000,2000,2000,0,
5981,0,390,780,0,150,780,1,
5982,0,1600,1200,0,2200,0,1,
5983,3671,1500,1018,2900,0,869,0,
5984,330,652,0,326,11757,550,0,
