ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
3459,2419,3193,5127,6871,7751,8623,
3460,5472,5891,6595,8400,4041,4815,
3461,94347,96358,99230,98285,102743,103062,
3462,0,0,0,0,0,1000,
3463,0,0,0,0,0,0,
3464,680,1094,1508,1862,3676,4961,
3465,0,0,0,0,0,0,
3466,5856,2629,99,45,2928,519,
3467,1099,2508,976,416,416,416,
3468,100534,90201,77817,64246,65746,57715,
3469,26259,25544,26578,27828,28271,28868,
3470,780,780,0,0,0,0,
3471,48796,49371,19413,20204,16627,14980,
3472,8992,8313,10179,9394,11462,11410,
3473,-200,-200,-200,-200,2472,0,
3474,10968,12495,11998,13795,13431,16199,
3475,24070,25358,26447,26946,28957,29408,
3476,79872,85538,77063,40102,52454,12314,
3477,27160,26444,28694,27936,29930,29302,
3478,0,0,1612,16388,0,0,
3479,343248,334394,337272,340152,345904,322168,
3480,0,0,0,12200,16961,3000,
3481,279711,266417,271746,260673,199746,182994,
3482,4980,0,0,0,0,0,
3483,38261,58084,33018,19172,14938,21290,
3484,19834,19387,22574,20483,20121,20191,
3485,49264,50310,50782,49335,50133,51071,
3486,84300,27446,0,0,6677,83034,
3487,427020,370428,337432,286247,256618,188154,
3488,37096,45148,60615,65016,69286,67455,
3489,2454,0,0,0,0,0,
3490,136084,138468,93802,94531,96264,98135,
3491,2799,2164,1854,3296,3435,4435,
3492,38945,39498,38272,29810,18674,19391,
3493,234774,231155,236914,241351,244202,115036,
3494,13138,22389,16586,5516,16378,2670,
3495,68699,69120,68376,30163,14310,15085,
3496,30341,25981,24092,65840,56538,51522,
3497,12750,15359,16404,17424,18925,18483,
3498,107603,109835,110255,110247,110955,105145,
3499,6215,7252,8473,9769,10057,10346,
3500,46079,47232,48618,51134,50222,48874,
3501,1469,1340,9794,15792,8944,88643,
3502,199,199,199,199,0,22109,
3503,392639,397332,376317,214062,164003,162836,
3504,2165,18214,13172,8717,8552,9902,
3505,44335,44626,40928,29367,29156,27337,
3506,0,319,10567,319,319,319,
3507,7448,2089,174,640,2414,500,
3508,57171,56150,57074,50670,50652,51267,
3509,14345,16927,16366,17380,17876,18097,
3510,0,1307,747,1707,792,1346,
3511,72383,73620,53728,31989,20058,196,
3512,20454,21899,20895,11241,-861,38040,
3513,30833,34322,36725,36749,40138,42459,
3514,60764,62782,63636,65570,67354,69073,
3515,19816,20396,20102,19575,0,0,
3516,339912,335081,333120,304353,282876,288945,
3517,56024,57148,58338,59529,60720,61980,
3518,15605,20649,22397,23305,25341,30584,
3519,6277,7019,9557,9269,8836,8548,
3520,581,1312,731,7300,6071,7849,
3521,69718,67961,68306,69786,48728,18574,
3522,45557,46763,43000,29241,29115,28804,
3523,210475,216513,196219,200117,204312,208373,
3524,106321,107630,106354,79154,69988,69018,
3525,1473,1473,390,390,390,780,
3526,22173,22776,23837,24166,24216,24901,
3527,4608,-200,0,12141,0,0,
3528,23741,26021,24419,23541,10576,6985,
3529,2405,390,2476,3055,0,0,
3530,9517,36527,14899,18374,13369,8854,
3531,25366,36567,24079,13141,22728,9300,
3532,17235,18253,20858,20202,18950,17709,
3533,44572,48361,47192,50588,40009,43685,
3534,35283,26000,9000,63853,59308,60576,
3535,26575,27062,20111,8738,250,0,
3536,68613,69744,70313,71636,52471,53316,
3537,390,0,0,0,0,0,
3538,5380,0,184,184,5932,7725,
3539,47295,87717,78638,77038,74345,49452,
3540,192743,196031,196143,189524,167163,146975,
3541,37095,32881,33627,128051,106834,105551,
3542,77440,78418,78015,79571,80121,77304,
3543,16575,17629,18552,15562,16308,17034,
3544,390,390,390,1434,1309,540,
3545,166848,149903,138091,138123,140324,108772,
3546,51372,51872,47593,43882,42256,42527,
3547,31529,30752,29991,29192,28210,28543,
3548,5511,1982,2263,7412,5113,4121,
3549,2705,2487,2500,2500,0,0,
3550,11276,10803,11528,13524,13508,13149,
3551,0,2500,2500,0,0,0,
3552,87240,88519,84573,78617,64344,63417,
3553,-22,834,-639,1559,-205,613,
3554,79579,70067,63951,57467,51614,46071,
3555,0,20087,2110,300,150,650,
3556,34704,36426,35387,36838,35867,36841,
3557,12218,17667,20345,39945,41352,11032,
3558,17710,17137,19830,19240,18419,20126,
3559,20614,18050,15341,15985,1147,5492,
3560,2654,-632,-632,-632,-632,-632,
3561,25264,24560,29128,29845,30257,30779,
3562,6302,7993,8506,8716,8926,9128,
3563,253627,239250,245611,33017,182078,184036,
3564,10593,41217,8815,24012,0,2229,
3565,575,25622,4992,1578,1216,4475,
3566,836,10214,10057,9221,8808,3861,
3567,17189,6013,1717,1385,0,0,
3568,17165,18387,19573,19504,19642,20128,
3569,10591,7923,57139,15181,7247,13890,
3570,0,2879,1395,3261,0,0,
3571,1467,439,2257,43720,43968,45182,
3572,24217,24216,25254,27099,30297,28817,
3573,11859,11385,10916,12419,13904,13538,
3574,499,0,0,507,0,629,
3575,8640,9043,9489,9237,9422,9619,
3576,390,0,780,0,0,0,
3577,4064,5987,7719,8588,9291,11127,
3578,78032,59156,61063,56202,25775,24688,
3579,4664,5680,6703,7853,7316,7350,
3580,15220,8404,16835,2200,7510,12510,
3581,2190,264,1408,1434,264,264,
3582,175808,179399,183039,185541,187984,191837,
3583,18514,19913,19310,20021,22175,21680,
3584,18429,19500,14366,15369,14595,14363,
3585,49466,50544,25381,9652,9464,9248,
3586,0,0,0,0,330982,355339,
3587,68677,68947,67025,64850,63658,63005,
3588,130700,15785,154653,450497,425957,298509,
3589,23094,18951,18977,12055,7878,5531,
3590,42065,10800,9653,4374,179758,180125,
3591,65591,0,0,0,0,0,
3592,118267,103114,85698,64423,49432,34814,
3593,142509,143339,125864,112300,110371,113685,
3594,14413,16474,16510,16566,17370,19905,
3595,0,2976,44591,8910,0,0,
3596,19649,20526,19909,22096,22438,21941,
3597,22579,23579,24613,25617,25434,25966,
3598,380,2132,0,1066,1752,569,
3599,27921,29954,33166,33528,32690,34661,
3600,4439,33720,14283,16426,10833,2261,
3601,10962,13244,7097,6624,6806,6266,
3602,116887,117419,116281,117392,117791,112505,
3603,316,316,316,316,316,466,
3604,151123,134736,135593,120909,102524,40157,
3605,1002,0,490,902,0,0,
3606,10989,228,1540,0,0,0,
3607,20302,14653,7234,9908,3205,60,
3608,1834,556,1622,7728,5781,3896,
3609,36809,24248,18588,18958,19355,19788,
3610,8347,9560,9258,11096,11165,10837,
3611,3140,2740,107139,105188,104418,106990,
3612,157453,155081,137027,70845,0,0,
3613,69334,66987,58055,44593,-1380,48757,
3614,0,0,0,700,700,0,
3615,25484,26726,27810,172,0,0,
3616,37,37,37,37,37,37,
3617,1050,1050,1050,1050,1050,1050,
3618,225542,212958,195533,98158,66438,68863,
3619,140483,141796,145125,148388,152132,155887,
3620,433792,396009,335873,320755,316650,318228,
3621,0,-291,-582,-1164,291,732,
3622,367965,412023,445007,542653,483003,473944,
3623,1380,1481,2623,2457,4912,3669,
3624,49897,50892,52472,53674,7886,16432,
3625,9917,6615,8355,8000,9000,10000,
3626,8193,43012,36780,31372,17308,35943,
3627,-512,-512,-512,-512,-508,-913,
3628,160889,165400,166712,170059,154387,157832,
3629,4696,6579,1464,-2800,13916,12517,
3630,23900,25507,26489,27017,56186,29146,
3631,252354,258503,252087,246649,177663,125960,
3632,2779,6375,1086,1230,1230,2806,
3633,1597,-2002,-1001,3999,0,4483,
3634,25254,26366,510,16121,17539,19088,
3635,13801,9549,5385,7781,0,0,
3636,192910,199344,186878,140743,129806,121623,
3637,5917,-15910,-15910,-15910,24090,13977,
3638,212943,216910,213931,212770,211098,202491,
3639,58501,54932,85672,41483,19394,18893,
3640,489,4006,696,696,696,696,
3641,50419,49331,48268,49075,49475,48575,
3642,2290,0,0,0,0,0,
3643,5954,10464,7165,6946,9776,2007,
3644,899,7445,0,3899,2707,8000,
3645,50614,48702,47770,37239,20526,19771,
3646,17850,15528,13597,14088,13723,16318,
3647,21576,24226,15577,89851,86005,121319,
3648,1662,3347,4140,3920,0,0,
3649,191457,187341,70359,77884,87484,89633,
3650,16942,16721,16193,16445,15624,15096,
3651,58751,60163,62142,57777,51110,52284,
3652,28916,29451,27779,28340,0,0,
3653,19707,21022,22080,22810,25772,26360,
3654,48241,49445,51060,50033,9298,7877,
3655,38228,37318,38061,42545,43346,44105,
3656,886,21803,90182,79310,68380,58772,
3657,97582,99964,96270,97440,94518,24180,
3658,300,340,-120,420,460,460,
3659,3135,2822,1938,5818,2628,2628,
3660,138329,138072,136377,106241,96986,94665,
3661,26487,27255,26532,29089,28522,28914,
3662,82770,54523,30874,34939,40537,41658,
3663,26739,32939,34300,35100,-1200,-1200,
3664,16170,15646,14020,13345,0,0,
3665,173628,177556,179549,225556,219642,232652,
3666,30391,29144,30419,30097,25887,25707,
3667,0,0,0,679,3047,5742,
3668,126701,129388,130768,131858,125874,127988,
3669,47311,44136,17865,6431,6939,4509,
3670,4711,9617,9307,9665,10470,10169,
3671,35369,22238,7809,97774,100912,152955,
3672,0,0,680,837,0,0,
3673,21403,20766,21637,22473,23312,23419,
3674,20143,19532,22194,21542,24022,25473,
3675,46605,35797,36615,28354,18093,6723,
3676,96193,82342,81967,82177,78840,79261,
3677,49115,50477,51400,0,0,0,
3678,2772,6675,-3098,11377,0,0,
3679,16946,14960,12772,12630,12524,11179,
3680,11066,15539,17274,19975,23632,25242,
3681,23155,22490,26789,26065,27408,26831,
3682,891,-33,-33,-33,267,144,
3683,2116,0,9781,29313,49113,732,
3684,17836,17246,19381,18772,19145,19545,
3685,78406,52520,27543,51180,27017,28560,
3686,25989,27100,27868,28430,29077,29540,
3687,135056,130889,127768,130339,133035,135715,
3688,10330,10040,10903,10533,10132,10343,
3689,15288,16534,18100,19900,-100,-100,
3690,111625,110488,107488,97021,86283,87345,
3691,159637,155003,158156,153699,127366,117812,
3692,60289,57426,25820,25793,28224,28968,
3693,37423,40742,38582,39478,39620,38687,
3694,8647,9734,10594,11002,11608,9186,
3695,6658,2598,1138,6730,3595,2915,
3696,-200,-200,0,6171,0,0,
3697,871,27371,871,871,2042,1021,
3698,35986,36663,36218,38044,37222,37740,
3699,100608,95511,96288,100251,99983,122578,
3700,42132,44045,45392,48244,36206,38021,
3701,24135,23454,26755,26026,27310,29729,
3702,150682,139629,136020,115942,54611,42363,
3703,6302,6390,0,1170,9956,9992,
3704,18422,13546,3820,0,0,0,
3705,95087,87380,87083,82653,72867,74140,
3706,7071,401,3545,10540,10132,6220,
3707,1389,722,179,10100,13285,5489,
3708,35077,37557,29355,20046,14905,15075,
3709,390,350,360,370,780,390,
3710,797,357,759,0,0,2318,
3711,3363,8305,15253,7338,3666,7856,
3712,2392,316,416,416,416,2606,
3713,119466,116833,106524,89412,86993,87433,
3714,7953,9164,8876,10009,7169,8842,
3715,10635,10889,10953,11155,15210,19425,
3716,66203,67995,70489,74146,72375,70811,
3717,296846,301634,314201,84135,90500,0,
3718,1200,0,3609,4053,0,4487,
3719,13383,1183,14714,11938,303,3262,
3720,70062,19669,20696,21709,22348,22988,
3721,263,14833,5242,19705,10417,9736,
3722,37148,35754,34232,32331,30337,28012,
3723,672,10212,850,415,100,1430,
3724,0,0,0,0,0,665,
3725,1489,9973,2457,0,948,0,
3726,6345,0,0,0,0,0,
3727,8481,8711,6946,5863,4180,4322,
3728,12820,15463,50040,22072,6712,5286,
3729,2140,3919,3572,2749,2140,3109,
3730,106028,107312,65968,67307,46511,47583,
3731,51212,50658,48999,49388,48853,47765,
3732,100862,367,15272,12925,75667,67609,
3733,134,357,288,837,467,15868,
3734,2619,1839,2544,1134,1313,1332,
3735,390,780,390,0,780,0,
3736,147310,152047,143809,112323,112208,113887,
3737,4259,5432,6182,0,0,0,
3738,0,0,0,0,0,0,
3739,47594,48611,49063,16908,13112,2280,
3740,21092,19756,19058,15146,15064,12774,
3741,54842,55435,56810,63562,41150,0,
3742,35155,26598,22793,23156,24810,27433,
3743,50547,49480,50643,48123,18092,28728,
3744,390,10426,21430,21040,2234,12485,
3745,157231,153171,148994,80196,74328,66806,
3746,89009,71169,67528,64238,65521,65829,
3747,9940,0,11451,101,551,19982,
3748,4860,8389,22049,8110,3164,10148,
3749,1999,10145,4005,19158,3569,31171,
3750,-12,1270,4338,1080,2576,6200,
3751,9955,3465,84421,886,11741,4317,
3752,27764,29276,28637,29325,30004,30506,
3753,127464,119346,89977,92381,83641,86316,
3754,3272,6968,0,0,0,0,
3755,88103,90951,92226,89817,87296,89130,
3756,1631,1024,1520,916,586,1466,
3757,1352,381,2281,437,1320,300,
3758,9495,12633,88334,53978,23687,26567,
3759,4827,5605,7719,7601,12140,16145,
3760,115786,123423,5250,0,0,0,
3761,9100,15658,1874,6330,-200,-200,
3762,390,5548,7001,6695,0,0,
3763,86724,91394,78767,74007,29480,27941,
3764,152510,151651,159019,123022,126075,126219,
3765,3458,3833,9791,10532,6559,500,
3766,36590,44670,60376,30099,66049,61043,
3767,158230,160242,156171,165556,169250,172804,
3768,46750,45734,44741,43562,44039,45008,
3769,0,0,0,0,0,0,
3770,8144,7102,1170,0,0,0,
3771,122339,137278,136572,95115,96847,101443,
3772,118053,197622,25664,9461,6407,15791,
3773,6459,7470,8492,9547,20766,12197,
3774,7058,4786,6853,5673,7588,2737,
3775,35277,34627,35096,9657,9617,9404,
3776,88014,88951,90672,89252,91118,95105,
3777,1390,2196,7533,4656,840,390,
3778,5850,4388,3638,7489,2684,9448,
3779,957,738,356,356,4616,728,
3780,5992,7000,8024,9185,9384,9426,
3781,271276,275970,280276,188923,192333,195774,
3782,39193,42816,42838,43335,44220,45159,
3783,0,0,0,0,0,0,
3784,3635,4529,4308,4859,4638,4911,
3785,158920,164353,167455,99297,59888,44262,
3786,11973,61834,25145,37666,19453,10492,
3787,0,0,0,0,0,0,
3788,38986,34931,33890,2065,5215,3745,
3789,26102,33012,56116,31924,33255,27668,
3790,109033,97041,80993,72751,67146,68490,
3791,14536,10827,9594,7309,1277,3310,
3792,148352,151267,143254,137379,35290,1200,
3793,170792,153458,136109,114908,111274,110141,
3794,316,316,13816,316,316,316,
3795,48025,49128,49348,44932,19559,18859,
3796,11575,12351,13505,12677,12995,13443,
3797,118624,118871,120550,550,100,550,
3798,634,5939,6624,8004,10390,21325,
3799,38324,3374,3620,0,0,0,
3800,54165,88490,99595,99055,30328,24564,
3801,71864,54050,0,0,0,0,
3802,53423,39096,40037,40584,43629,41432,
3803,7639,10876,6203,1518,46365,48795,
3804,56412,45990,84050,172925,140040,95230,
3805,390,390,390,390,540,390,
3806,0,0,0,0,0,0,
3807,13302,1040,3662,0,1770,3384,
3808,67864,65062,66447,49103,45830,46769,
3809,83957,87160,89365,91005,94651,97132,
3810,51997,0,0,0,0,0,
3811,77024,73281,57806,37642,46235,47110,
3812,1341,4185,291,570,2260,1583,
3813,18770,18410,18821,19307,19260,20028,
3814,6001,4308,3421,3615,4402,5173,
3815,1121,4621,4318,1640,6614,707,
3816,25000,25000,0,0,0,0,
3817,8846,8560,9706,10406,10109,10057,
3818,20610,20005,19331,19333,17363,16314,
3819,28387,36276,17445,15575,8075,-589,
3820,4049,1808,3496,11548,14519,5861,
3821,156526,160926,162960,165645,168386,129230,
3822,58246,61650,0,0,0,0,
3823,1962,4911,5933,6942,7102,9966,
3824,117035,115624,117204,116835,77926,76993,
3825,40735,36337,36882,34000,34798,35488,
3826,1655,1473,390,390,540,150,
3827,26694,10298,9768,8798,9404,6864,
3828,1450,0,0,1187,1187,1187,
3829,92454,94156,91710,79884,49810,51012,
3830,0,230,0,327,168,168,
3831,93738,84636,88446,76244,67747,70389,
3832,39598,40836,41878,42977,43960,45093,
3833,79584,83108,82179,80874,81720,87685,
3834,5678,3608,694,-6,2266,1601,
3835,0,0,0,0,0,0,
3836,42941,44002,43378,28048,28477,29056,
3837,22068,30307,30570,31367,32163,32975,
3838,390,390,390,540,540,540,
3839,0,0,0,0,0,0,
3840,0,10139,7858,0,0,0,
3841,54966,41327,24872,20318,26030,7258,
3842,91226,83650,80037,53055,102587,98251,
3843,74235,74108,59594,51877,44293,38215,
3844,48926,22580,300,5107,5107,3028,
3845,1076,696,316,1076,316,1226,
3846,34081,23215,30340,28368,28962,26589,
3847,147112,122159,125470,119007,101928,103989,
3848,286732,290690,284059,294308,297916,279503,
3849,1458,-4,3994,0,0,7429,
3850,0,0,0,0,0,0,
3851,61618,60380,58567,79527,18950,19667,
3852,1561,1239,7315,10730,1686,9445,
3853,0,0,0,1468,0,0,
3854,13465,7867,7600,11185,3544,464,
3855,2758,1448,3740,0,0,0,
3856,0,0,0,0,2533,0,
3857,9589,11627,12145,12648,13438,14222,
3858,2806,326,676,326,326,326,
3859,8517,0,241,8544,1361,855,
3860,169282,173226,134832,70479,0,0,
3861,76023,73213,68034,68602,30252,47363,
3862,20583,19942,16614,15941,13205,6009,
3863,988,12922,12261,2393,407,2888,
3864,0,0,0,0,0,0,
3865,25330,25894,26866,26673,26871,27009,
3866,253197,258621,262825,268326,284625,290787,
3867,79407,66491,59040,49555,38185,32582,
3868,38153,34476,25857,26621,27178,28038,
3869,621,0,368,0,1900,1900,
3870,39716,40799,41853,44452,45433,46383,
3871,153390,158421,152835,152638,142454,128895,
3872,75960,64683,51184,37938,25292,12646,
3873,18021,17374,15463,17314,14245,0,
3874,4687,9060,5064,14745,6805,6805,
3875,173867,139769,132534,116331,111178,105907,
3876,336061,343205,351794,357090,342253,276516,
3877,24898,27976,27233,30184,29566,30225,
3878,1195,553,1074,35783,35488,36020,
3879,44832,46939,57181,49453,86869,79150,
3880,46745,20853,90787,11232,0,0,
3881,1028,1025,1613,2193,2698,3812,
3882,70963,71056,70850,70823,71006,70828,
3883,49387,50284,50639,48563,49628,48293,
3884,61220,56388,53813,22667,23488,20022,
3885,131490,145714,147332,149199,151978,148131,
3886,4535,3546,-2106,8538,390,150,
3887,919,919,0,0,0,0,
3888,97626,99675,59934,61680,65403,66745,
3889,0,0,3544,0,0,0,
3890,416,416,589,1416,416,416,
3891,54211,55348,56477,57601,58807,60300,
3892,83040,81998,83674,80890,31565,33049,
3893,5666,576,1709,1470,2010,780,
3894,10874,9324,7738,6369,6109,7603,
3895,23418,24443,26695,25967,26946,28346,
3896,884,0,0,10446,0,0,
3897,14262,16024,17744,19440,23089,24695,
3898,19309,20009,21034,22050,22490,22961,
3899,232031,226221,222929,215858,210887,205828,
3900,0,0,0,0,0,0,
3901,729,0,236,766,227,0,
3902,46041,59526,72823,71105,69424,68006,
3903,261974,245882,228275,227974,185431,107493,
3904,20581,21632,24267,24572,24872,25427,
3905,3857,0,0,95438,96317,98400,
3906,24984,26010,27026,27714,28139,28697,
3907,140407,142965,188990,188742,187267,190249,
3908,76187,84734,91142,88800,90750,88591,
3909,416,371,416,416,566,416,
3910,28709,28649,29619,30224,27326,30297,
3911,6460,3623,10325,8751,11920,8967,
3912,1200,5652,271,1234,1015,3579,
3913,7789,9656,7477,8370,8890,6424,
3914,421895,413687,420892,352705,359770,351535,
3915,14883,12683,2700,1500,18439,1381,
3916,68371,9015,3325,0,0,93737,
3917,1626,730,3049,700,2423,2210,
3918,86333,88931,92441,102903,105240,109479,
3919,49279,4646,5419,4379,2455,34517,
3920,49296,39427,35674,31113,31734,32488,
3921,455042,364288,261185,215575,174736,118438,
3922,25159,25931,27369,25111,22235,19000,
3923,105679,115049,117856,119570,116284,123528,
3924,1066,0,878,1142,926,1401,
3925,84298,85379,87469,90380,91355,92565,
3926,42198,43192,47493,48401,50096,51238,
3927,411970,420142,443407,431200,440000,-6948,
3928,379080,294675,226959,219918,203575,188774,
3929,3035,5764,46884,80514,391,1487,
3930,76412,80024,83952,87147,91191,94220,
3931,0,0,0,0,0,0,
3932,84681,81491,81003,68764,67957,69313,
3933,8000,6881,8127,8763,8956,4224,
3934,63619,64484,62882,69109,67401,68863,
3935,230184,228640,227399,200357,197198,186551,
3936,7384,10253,9945,14269,13743,16011,
3937,43507,44282,23946,0,0,0,
3938,1234,396,396,792,396,423,
3939,2827,3517,4412,2700,3578,4075,
3940,9862,2896,2458,305,0,0,
3941,230090,224913,227998,217660,194641,199344,
3942,69074,70811,67397,50126,47604,43429,
3943,46831,47233,22469,28197,18784,17263,
3944,99518,-482,-482,-482,18,4834,
3945,3379,1715,1170,780,390,150,
3946,46638,47680,48395,49356,50560,51431,
3947,1135,1135,1135,1135,1135,1135,
3948,112053,108596,100005,101759,100698,99222,
3949,1683,1828,3502,8979,5190,0,
3950,108300,108538,94833,49078,40643,4200,
3951,185441,190942,194161,197287,172561,165409,
3952,0,292,7352,3401,1042,4000,
3953,64744,66030,67450,68587,57710,58918,
3954,0,0,0,0,0,150,
3955,246135,231443,234557,200643,194410,198857,
3956,99114,97895,94204,95986,13529,16099,
3957,28073,28515,27150,28100,28104,28181,
3958,154456,142409,119290,99767,101761,105150,
3959,150692,152861,156393,147611,28697,107142,
3960,28392,31439,30394,29994,29834,15960,
3961,3311,7244,3980,0,9263,3693,
3962,1305,-789,-789,1042,1042,0,
3963,22756,27348,28285,14729,12935,13333,
3964,322464,325625,323182,325197,327750,321936,
3965,110327,112130,108533,112475,108976,108385,
3966,26597,27141,25567,21794,20911,14023,
3967,6289,10112,8637,7277,2818,2455,
3968,11325,12335,13431,14439,14602,14918,
3969,67714,51385,35160,13425,8517,6174,
3970,47689,42338,31539,17342,17541,18149,
3971,7018,7402,8374,7505,7515,9120,
3972,491,0,0,0,0,0,
3973,52692,54229,55768,56266,54764,58862,
3974,15031,16784,17711,17131,18197,18748,
3975,25811,29066,28322,29251,15525,0,
3976,820,820,820,820,820,820,
3977,50611,41732,41111,-39,-39,18056,
3978,1692,13250,433,1831,0,2891,
3979,20494,19867,21045,24681,23985,25099,
3980,46727,47973,48990,49261,0,0,
3981,390,390,390,390,390,390,
3982,51630,54183,55685,58642,60533,61823,
3983,3479,570,0,1546,4981,4769,
3984,6743,9060,8768,9465,10212,10198,
3985,27849,29094,29352,29766,19933,10921,
3986,14460,12825,13810,14815,16347,17531,
3987,135634,135796,133712,136069,67837,69514,
3988,-1256,65064,66102,54275,51791,52928,
3989,20916,0,850,0,6881,10340,
3990,26950,23655,25131,29148,12134,12976,
3991,55,-94,-208,-208,993,0,
3992,149445,139794,133224,106127,51097,38555,
3993,211463,201613,191343,184267,172328,230031,
3994,32016,29052,23115,20354,7438,4887,
3995,153198,151128,152785,168657,165872,173667,
3996,40478,38533,22243,8524,819,-181,
3997,462,562,1864,932,932,1014,
3998,0,6500,0,0,2223,2056,
3999,0,0,0,0,0,0,
4000,498,498,493,16931,18913,19272,
4001,2912,2668,3222,21755,15258,16002,
4002,38031,31677,27240,31505,25979,25925,
4003,49917,49833,49831,51818,50244,49484,
4004,86643,87249,86858,86373,85875,82150,
4005,167272,182401,196314,170380,187450,204331,
4006,154489,143383,132873,122528,111409,100032,
4007,59538,50150,44742,33231,-1320,-660,
4008,3555,2570,0,0,0,6920,
4009,37287,36412,37280,35321,36099,36724,
4010,14246,15601,17140,14131,15424,17345,
4011,17106,18282,19424,19208,19600,20000,
4012,6136,5932,4353,3746,5487,2702,
4013,81553,39759,29601,20650,0,0,
4014,19438,20528,19464,18604,18172,14444,
4015,17087,15576,16361,0,0,0,
4016,348397,356586,366049,262697,267922,274502,
4017,48419,51886,53291,57265,61035,64879,
4018,28639,29482,30455,28955,25959,26144,
4019,45060,25056,24751,24984,24983,23751,
4020,18720,18932,19543,20002,19314,19320,
4021,5484,4307,12004,21810,13807,2960,
4022,75222,131966,68466,68547,59339,32500,
4023,8857,9964,9654,10348,10044,10009,
4024,4091,5316,6467,7500,7497,8170,
4025,65215,130746,69834,71245,72199,73711,
4026,18755,6122,54832,2233,0,0,
4027,23245,8487,17950,18915,19359,21604,
4028,273,3558,1489,-356,9824,2010,
4029,15118,6041,1459,2178,2634,968,
4030,88506,58699,60252,62245,64202,66167,
4031,77199,79640,48977,49369,49778,50404,
4032,52149,32476,8128,9972,13037,-161,
4033,655,270,880,0,0,0,
4034,14549,17144,16580,18366,18766,18324,
4035,28397,19340,-400,-1900,-1900,-1900,
4036,19401,20610,19682,19593,20001,19466,
4037,36917,38260,32680,23472,25436,34309,
4038,56364,58132,59171,55888,53672,51461,
4039,17895,13576,18286,-200,0,18486,
4040,96565,62524,88390,63470,55890,51650,
4041,43596,45765,41308,39770,31840,33173,
4042,5100,9861,11021,16883,150,4661,
4043,76495,71616,60177,54440,45788,41874,
4044,2563,5854,1032,788,3499,3372,
4045,0,0,0,0,0,0,
4046,110417,89301,82057,27666,20226,276422,
4047,396,396,461,396,546,396,
4048,124457,118666,105806,98257,91442,66762,
4049,190730,194336,197284,199489,201484,204017,
4050,2010,2936,640,0,0,4750,
4051,18535,18541,18270,16992,19025,35744,
4052,33243,16290,12594,0,0,0,
4053,11386,199,0,0,17227,17042,
4054,14765,6371,4150,988,390,1935,
4055,270528,267435,193910,167029,134294,154290,
4056,241584,249687,250227,123146,101486,93700,
4057,49776,50405,49099,19125,18504,19197,
4058,22515,24146,25374,19075,18907,18507,
4059,185399,198941,201358,204067,200720,212403,
4060,7633,7600,21405,6390,6076,9610,
4061,46889,47496,48307,49272,49016,43127,
4062,6480,7265,444912,218064,222734,227445,
4063,47423,49978,52520,54877,57484,59095,
4064,4549,0,24962,34372,32630,33334,
4065,1611,1435,2236,3166,1925,3326,
4066,46780,38099,38600,29400,30000,0,
4067,11564,13063,14337,15596,15204,17149,
4068,89874,92567,96064,103511,100951,103364,
4069,209,217,613,2339,1474,1254,
4070,1156,2254,2044,4152,3023,4014,
4071,0,1275,0,0,1300,0,
4072,26813,22999,17485,10588,8368,940,
4073,74267,54500,5520,0,0,0,
4074,76725,74901,76094,84457,82525,81086,
4075,2400,2400,2400,2400,2400,1800,
4076,158416,124910,95406,95313,48731,87197,
4077,12349,6545,6377,18801,22180,13211,
4078,585,-395,-2241,0,0,0,
4079,0,2500,2500,0,0,0,
4080,25416,26260,24084,23631,29863,29369,
4081,29273,29504,32007,34474,37905,38131,
4082,66433,67134,67768,69033,70166,71377,
4083,2995,3808,5736,3328,3901,3413,
4084,105105,51584,44005,35161,24985,25176,
4085,58395,59559,61640,62793,63493,67204,
4086,1860,4464,29705,25854,510,1470,
4087,57802,58960,60862,59279,59176,58128,
4088,19969,19568,19189,13708,11467,10614,
4089,21570,7501,10703,12448,2129,24461,
4090,138363,138979,37713,35592,35808,36730,
4091,44072,39489,36794,33991,30820,29323,
4092,100987,101941,98364,103189,99578,104412,
4093,124613,121211,120920,47951,41563,36779,
4094,3707,3347,0,665,2846,6586,
4095,133348,136296,139430,142608,145437,148492,
4096,17614,19323,19694,20004,20159,20059,
4097,942,2002,2942,2948,0,942,
4098,76445,78013,19007,19392,19928,20445,
4099,5275,5487,2778,6572,5016,2508,
4100,48481,47426,56623,55815,55033,53625,
4101,2227,316,632,316,316,632,
4102,20070,19278,3346,-780,780,2130,
4103,18086,11226,7899,8072,728,24511,
4104,1709,2522,3426,3426,2921,2197,
4105,143650,0,0,0,1000,0,
4106,20774,21778,22807,24993,24292,24800,
4107,17211,19262,20012,19728,19042,11728,
4108,7815,4914,6237,3280,11167,15915,
4109,18435,1563,3842,7146,10480,13886,
4110,36672,35807,40851,39526,41346,40630,
4111,34632,35654,36991,37701,38452,39255,
4112,41906,17969,29789,11740,27004,4039,
4113,3821,1937,944,1219,2216,1440,
4114,0,2426,3367,2898,11768,3983,
4115,4785,2087,1200,4100,0,0,
4116,232943,236437,133385,136654,136639,123951,
4117,145074,152179,149313,129768,136084,30312,
4118,16094,18961,20857,20229,19623,19878,
4119,3213,4308,4093,4866,6781,7668,
4120,7571,3563,2786,-14,-14,12074,
4121,9352,9059,9823,10023,0,0,
4122,-2,-2,-2,-2,-2,-2,
4123,3890,4002,1438,5322,6814,2956,
