ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
6830,50000,1,2,2,27,
6831,5,1,1,2,37,
6832,2,2,2,1,32,
6833,30000,1,2,1,37,
6834,50000,1,2,1,38,
6835,140000,2,1,2,24,
6836,90000,1,1,2,26,
6837,2,1,1,3,45,
6838,5,1,1,1,39,
6839,460000,1,1,1,41,
6840,230000,2,1,2,31,
6841,10000,1,2,1,37,
6842,290000,2,4,1,49,
6843,180000,1,1,2,33,
6844,90000,2,2,2,23,
6845,2,2,3,1,30,
6846,30000,2,2,2,23,
6847,250000,2,2,2,29,
6848,220000,2,2,2,35,
6849,290000,1,1,2,41,
6850,150000,1,1,2,34,
6851,630000,2,2,1,47,
6852,460000,1,1,2,28,
6853,50000,1,1,2,33,
6854,250000,2,2,1,52,
6855,230000,2,2,2,25,
6856,120000,2,2,2,25,
6857,3,2,2,1,36,
6858,70000,2,2,1,28,
6859,4,1,1,1,32,
6860,120000,2,2,2,28,
6861,190000,1,1,2,35,
6862,180000,1,1,2,28,
6863,20000,1,2,1,28,
6864,150000,2,3,2,28,
6865,2,2,1,2,37,
6866,280000,2,2,2,29,
6867,280000,1,2,2,30,
6868,2,2,1,2,30,
6869,70000,1,1,2,28,
6870,2,2,4,2,42,
6871,170000,1,1,1,41,
6872,50000,1,3,2,44,
6873,210000,1,1,2,33,
6874,80000,1,1,2,33,
6875,140000,1,1,2,31,
6876,70000,2,3,1,37,
6877,310000,2,1,1,37,
6878,50000,2,2,2,23,
6879,2,1,2,2,33,
6880,50000,2,2,1,51,
6881,130000,1,2,2,25,
6882,1,2,2,2,26,
6883,70000,2,2,1,33,
6884,340000,1,1,2,35,
6885,80000,2,3,2,26,
6886,80000,1,2,2,27,
6887,60000,2,2,2,25,
6888,50000,2,3,2,48,
6889,70000,1,3,2,27,
6890,70000,2,1,2,25,
6891,20000,1,2,1,36,
6892,260000,1,1,2,29,
6893,180000,1,1,2,51,
6894,290000,1,1,2,38,
6895,250000,2,1,2,50,
6896,60000,1,3,1,31,
6897,20000,1,2,2,28,
6898,170000,1,2,2,41,
6899,50000,1,2,2,32,
6900,520000,2,3,1,41,
6901,60000,1,1,2,23,
6902,50000,2,1,2,23,
6903,130000,2,2,1,43,
6904,280000,2,2,2,24,
6905,120000,2,1,2,33,
6906,340000,1,2,1,41,
6907,120000,1,3,1,39,
6908,280000,1,1,2,33,
6909,180000,2,3,1,46,
6910,170000,2,2,1,45,
6911,150000,2,1,2,29,
6912,20000,1,3,2,40,
6913,1,1,2,2,27,
6914,1,2,2,1,41,
6915,50000,2,3,1,46,
6916,240000,1,2,3,35,
6917,90000,2,2,2,28,
6918,120000,2,1,2,26,
6919,240000,2,1,2,31,
6920,150000,1,3,1,46,
6921,50000,1,2,1,40,
6922,170000,2,1,1,51,
6923,20000,1,3,2,32,
6924,230000,1,1,1,56,
6925,50000,1,2,2,24,
6926,430000,2,1,1,48,
6927,50000,1,2,2,22,
6928,20000,2,1,2,22,
6929,70000,1,1,2,30,
6930,50000,1,3,1,47,
6931,80000,2,2,2,31,
6932,150000,1,1,2,36,
6933,20000,1,2,2,36,
6934,180000,2,1,2,24,
6935,180000,2,3,2,26,
6936,50000,1,1,2,30,
6937,110000,1,2,2,47,
6938,20000,1,1,2,28,
6939,190000,2,1,1,43,
6940,210000,2,2,1,28,
6941,230000,1,3,1,39,
6942,2,1,2,1,32,
6943,230000,2,2,1,43,
6944,330000,2,2,1,56,
6945,320000,2,3,1,35,
6946,70000,1,3,1,64,
6947,110000,2,1,2,30,
6948,170000,1,2,1,37,
6949,2,2,2,1,43,
6950,30000,2,2,1,51,
6951,230000,2,3,2,25,
6952,170000,2,2,2,38,
6953,230000,2,1,2,39,
6954,90000,1,2,1,36,
6955,420000,1,1,2,42,
6956,510000,2,3,1,61,
6957,590000,2,1,2,31,
6958,360000,1,1,2,29,
6959,240000,1,1,1,50,
6960,30000,2,2,2,34,
6961,390000,2,1,2,28,
6962,70000,2,2,2,30,
6963,350000,2,1,2,31,
6964,170000,2,2,2,33,
6965,20000,2,2,2,22,
6966,260000,2,3,1,48,
6967,130000,2,2,2,23,
6968,2,1,1,1,37,
6969,120000,2,3,1,30,
6970,50000,1,3,1,52,
6971,5,2,1,1,39,
6972,250000,1,1,1,40,
6973,20000,1,3,2,37,
6974,2,1,1,2,38,
6975,20000,2,2,1,27,
6976,110000,1,1,2,29,
6977,270000,2,2,1,35,
6978,170000,2,2,2,29,
6979,160000,2,2,2,25,
6980,2,1,2,1,46,
6981,3,2,1,1,39,
6982,220000,2,1,1,24,
6983,80000,2,2,1,39,
6984,1,2,3,1,58,
6985,20000,1,2,2,22,
6986,250000,2,1,1,41,
6987,30000,2,3,2,35,
6988,210000,2,1,2,26,
6989,250000,2,1,2,28,
6990,330000,1,1,2,39,
6991,50000,2,1,2,40,
6992,140000,2,1,2,32,
6993,3,1,1,1,42,
6994,70000,2,1,2,34,
6995,50000,1,2,2,23,
6996,250000,2,1,2,28,
6997,20000,1,2,1,25,
6998,90000,2,1,2,23,
6999,390000,2,2,1,39,
7000,50000,2,3,2,27,
7001,50000,2,1,2,23,
7002,1,2,3,1,28,
7003,30000,1,2,2,34,
7004,70000,1,2,1,34,
7005,80000,2,3,1,48,
7006,260000,1,1,2,30,
7007,140000,2,2,1,42,
7008,60000,2,2,1,57,
7009,50000,1,2,2,23,
7010,290000,2,1,1,34,
7011,290000,2,2,1,32,
7012,150000,1,2,1,35,
7013,460000,2,3,1,42,
7014,260000,2,2,1,54,
7015,120000,2,1,2,33,
7016,390000,2,2,1,41,
7017,550000,1,2,1,47,
7018,20000,1,2,2,23,
7019,80000,2,1,2,38,
7020,210000,1,1,2,26,
7021,120000,1,2,1,57,
7022,30000,2,2,2,23,
7023,50000,2,3,2,23,
7024,20000,2,3,2,35,
7025,310000,2,1,2,32,
7026,110000,2,2,1,37,
7027,5,2,1,2,28,
7028,50000,1,1,1,49,
7029,50000,2,1,2,25,
7030,20000,1,2,2,28,
7031,160000,2,2,2,27,
7032,310000,2,1,1,35,
7033,4,2,1,2,26,
7034,150000,2,2,1,34,
7035,160000,2,1,1,33,
7036,150000,1,2,2,29,
7037,290000,2,2,1,35,
7038,130000,2,2,2,26,
7039,250000,1,2,2,24,
7040,70000,2,3,2,26,
7041,80000,2,1,2,24,
7042,20000,1,2,1,40,
7043,130000,1,5,2,46,
7044,110000,2,2,2,29,
7045,50000,2,2,2,25,
7046,4,2,2,1,38,
7047,1,2,1,1,35,
7048,160000,1,2,2,26,
7049,5,1,1,1,55,
7050,30000,1,1,1,57,
7051,80000,2,3,1,41,
7052,310000,1,2,2,29,
7053,40000,2,2,1,45,
7054,50000,1,3,2,23,
7055,20000,1,2,2,40,
7056,240000,2,3,2,36,
7057,370000,1,2,2,33,
7058,180000,2,1,2,32,
7059,310000,2,1,2,29,
7060,360000,1,1,1,45,
7061,20000,2,2,2,44,
7062,190000,2,1,2,25,
7063,210000,2,1,2,46,
7064,180000,1,2,1,36,
7065,10000,1,2,2,34,
7066,4,1,2,1,40,
7067,260000,2,2,2,32,
7068,20000,1,3,1,41,
7069,230000,2,1,2,31,
7070,1,2,3,1,39,
7071,240000,1,1,2,33,
7072,310000,2,3,1,40,
7073,220000,1,1,2,38,
7074,330000,2,2,1,41,
7075,450000,2,2,1,42,
7076,330000,2,1,2,29,
7077,50000,2,2,2,51,
7078,130000,1,2,2,30,
7079,190000,1,2,1,32,
7080,70000,2,2,1,44,
7081,20000,2,2,1,29,
7082,1,2,1,2,30,
7083,140000,1,1,2,44,
7084,20000,1,1,2,28,
7085,210000,2,2,1,40,
7086,1,2,3,1,44,
7087,230000,2,1,2,33,
7088,50000,2,3,1,39,
7089,1,2,1,2,33,
7090,170000,2,1,1,38,
7091,150000,1,1,2,42,
7092,120000,2,2,1,28,
7093,20000,1,2,1,45,
7094,30000,2,3,1,44,
7095,30000,2,2,1,25,
7096,50000,2,1,2,26,
7097,50000,2,1,2,23,
7098,230000,2,1,2,29,
7099,80000,2,1,2,26,
7100,80000,2,1,2,29,
7101,20000,2,2,1,39,
7102,280000,2,2,1,64,
7103,50000,2,2,1,36,
7104,40000,1,1,1,47,
7105,210000,1,1,1,34,
7106,4,1,1,1,66,
7107,350000,2,1,1,44,
7108,260000,1,1,1,53,
7109,10000,1,1,2,23,
7110,70000,2,3,2,25,
7111,260000,1,2,1,32,
7112,90000,2,1,2,29,
7113,150000,2,2,1,38,
7114,90000,1,3,2,29,
7115,210000,1,2,2,31,
7116,360000,1,2,2,29,
7117,30000,2,2,2,23,
7118,40000,2,2,1,25,
7119,3,2,4,1,48,
7120,50000,1,1,2,27,
7121,60000,1,2,1,52,
7122,450000,1,2,1,29,
7123,240000,1,2,1,38,
7124,120000,2,3,1,27,
7125,180000,2,2,1,29,
7126,90000,1,2,1,39,
7127,3,1,2,1,38,
7128,2,1,1,2,26,
7129,430000,2,1,1,37,
7130,70000,2,3,1,36,
7131,30000,2,2,2,24,
7132,340000,2,3,2,27,
7133,70000,2,2,1,27,
7134,220000,1,1,2,32,
7135,6,2,1,2,31,
7136,350000,2,2,1,38,
7137,360000,1,1,2,29,
7138,20000,1,1,2,30,
7139,360000,2,2,1,34,
7140,50000,1,2,2,37,
7141,390000,2,2,1,45,
7142,1,2,3,2,49,
7143,140000,2,2,1,25,
7144,360000,1,1,1,38,
7145,350000,2,1,3,48,
7146,90000,2,3,1,35,
7147,170000,1,1,2,36,
7148,20000,1,2,1,31,
7149,160000,1,2,2,36,
7150,2,1,3,1,40,
7151,280000,2,1,1,63,
7152,30000,1,2,1,40,
7153,30000,1,3,2,26,
7154,2,2,3,2,26,
7155,240000,2,1,2,28,
7156,50000,1,2,2,23,
7157,430000,1,1,1,35,
7158,470000,1,1,1,40,
7159,120000,2,2,1,39,
7160,60000,2,2,2,26,
7161,1,1,1,2,32,
7162,1,2,1,1,32,
7163,2,1,1,2,32,
7164,280000,2,1,1,39,
7165,140000,2,2,1,36,
7166,180000,1,1,1,37,
7167,50000,1,2,2,38,
7168,30000,2,2,2,22,
7169,20000,1,3,1,26,
7170,20000,2,2,1,26,
7171,1,2,1,2,30,
7172,90000,2,3,1,46,
7173,80000,2,1,2,24,
7174,150000,2,2,2,28,
7175,60000,2,2,2,24,
7176,60000,1,2,2,37,
7177,10000,1,3,2,41,
7178,120000,2,2,2,27,
7179,180000,1,3,1,35,
7180,220000,2,2,2,30,
7181,2,2,1,2,25,
7182,70000,2,2,1,46,
7183,70000,2,1,1,35,
7184,50000,2,2,2,23,
7185,320000,1,1,2,29,
7186,580000,1,3,1,67,
7187,240000,1,2,2,26,
7188,50000,1,2,1,34,
7189,50000,1,2,2,30,
7190,2,2,2,2,36,
7191,230000,1,2,2,31,
7192,140000,2,3,2,59,
7193,50000,2,2,1,41,
7194,80000,1,2,2,29,
7195,2,2,2,2,31,
7196,140000,2,2,1,30,
7197,350000,2,1,2,31,
7198,2,2,3,2,31,
7199,1,1,1,1,43,
7200,50000,2,1,1,38,
7201,140000,2,3,2,43,
7202,150000,1,1,2,66,
7203,40000,2,3,1,36,
7204,330000,2,2,1,51,
7205,30000,2,3,1,46,
7206,220000,1,3,1,42,
7207,90000,2,3,1,25,
7208,240000,2,2,2,29,
7209,150000,2,2,1,34,
7210,10000,2,2,2,26,
7211,260000,1,2,1,34,
7212,30000,2,2,1,33,
7213,170000,2,2,1,30,
7214,440000,1,1,2,30,
7215,50000,2,2,1,41,
7216,240000,2,1,1,40,
7217,340000,1,2,1,35,
7218,10000,2,2,3,38,
7219,270000,2,1,1,57,
7220,50000,2,3,1,51,
7221,110000,2,2,2,23,
7222,150000,2,5,1,25,
7223,2,2,2,1,35,
7224,380000,1,3,1,44,
7225,240000,2,1,1,42,
7226,180000,1,1,2,29,
7227,30000,1,3,2,53,
7228,2,1,2,1,40,
7229,150000,2,2,1,40,
7230,110000,2,1,1,46,
7231,180000,1,1,2,31,
7232,50000,2,1,2,22,
7233,50000,1,2,1,36,
7234,50000,2,2,1,45,
7235,50000,2,3,2,59,
7236,170000,1,1,1,41,
7237,280000,2,1,1,37,
7238,80000,2,2,2,48,
7239,80000,2,2,2,32,
7240,180000,2,2,2,35,
7241,70000,2,2,3,24,
7242,2,2,2,2,24,
7243,150000,2,2,2,30,
7244,30000,1,3,2,25,
7245,150000,1,1,2,35,
7246,2,1,1,2,28,
7247,450000,2,1,1,40,
7248,250000,2,2,1,29,
7249,40000,2,2,1,51,
7250,50000,1,2,3,30,
7251,30000,1,2,2,25,
7252,150000,1,1,2,26,
7253,30000,2,3,1,54,
7254,2,1,1,1,38,
7255,20000,1,2,1,27,
7256,4,1,1,1,41,
7257,3,1,1,3,50,
7258,110000,1,2,2,27,
7259,2,2,2,2,27,
7260,50000,1,3,1,31,
7261,230000,1,2,2,31,
7262,360000,2,2,2,33,
7263,130000,1,2,1,45,
7264,180000,2,1,1,30,
7265,160000,1,2,1,43,
7266,60000,2,1,2,27,
7267,120000,1,1,1,32,
7268,10000,2,3,1,33,
7269,50000,2,3,1,44,
7270,140000,1,1,2,26,
7271,50000,2,2,2,31,
7272,2,1,1,1,42,
7273,60000,1,2,2,24,
7274,50000,2,3,1,55,
7275,50000,1,2,2,26,
7276,1,2,1,1,37,
7277,20000,1,3,2,23,
7278,110000,1,2,2,34,
7279,80000,2,2,1,31,
7280,20000,1,2,1,46,
7281,50000,2,3,3,43,
7282,120000,2,2,2,33,
7283,420000,1,1,1,34,
7284,260000,1,2,1,31,
7285,260000,1,1,1,30,
7286,190000,2,2,2,44,
7287,20000,1,1,2,31,
7288,110000,1,2,1,49,
7289,1,2,2,1,38,
7290,460000,1,1,1,39,
7291,30000,1,3,1,52,
7292,140000,2,1,1,40,
7293,150000,2,2,2,39,
7294,50000,2,1,2,25,
7295,60000,2,1,2,25,
7296,60000,2,3,1,42,
7297,210000,2,1,2,28,
7298,140000,2,2,2,33,
7299,50000,2,3,1,40,
7300,5,1,1,2,37,
7301,140000,1,1,2,56,
7302,5,2,1,2,34,
7303,3,1,1,2,45,
7304,20000,1,3,2,23,
7305,1,1,2,1,56,
7306,70000,2,2,1,37,
7307,410000,2,2,2,33,
7308,3,1,1,1,46,
7309,130000,1,3,2,44,
7310,50000,1,3,2,40,
7311,50000,1,2,1,57,
7312,210000,2,2,2,26,
7313,440000,2,2,1,46,
7314,50000,2,2,2,23,
7315,240000,2,1,1,34,
7316,20000,2,2,1,37,
7317,50000,1,3,1,55,
7318,180000,1,1,1,45,
7319,3,2,1,1,33,
7320,60000,2,1,1,29,
7321,1,1,2,1,36,
7322,320000,2,1,2,29,
7323,20000,1,2,1,53,
7324,140000,2,2,2,26,
7325,5,2,2,2,32,
7326,2,2,1,2,38,
7327,150000,2,1,2,35,
7328,3,2,3,1,46,
7329,50000,1,2,2,29,
7330,310000,1,1,2,32,
7331,20000,2,1,2,25,
7332,5,2,1,1,33,
7333,220000,1,1,1,39,
7334,2,2,2,1,44,
7335,160000,2,2,1,33,
7336,260000,2,2,2,25,
7337,210000,2,2,2,26,
7338,50000,2,3,2,30,
7339,30000,2,2,1,42,
7340,360000,1,1,2,28,
7341,80000,2,2,2,34,
7342,490000,1,1,1,49,
7343,240000,2,1,2,39,
7344,3,1,2,1,41,
7345,5,2,2,2,50,
7346,30000,1,3,2,31,
7347,20000,1,2,2,22,
7348,80000,2,2,1,41,
7349,30000,1,3,2,25,
7350,90000,2,1,2,25,
7351,90000,1,3,2,50,
7352,60000,2,3,1,48,
7353,330000,1,1,1,53,
7354,220000,1,2,2,30,
7355,5,2,1,2,29,
7356,40000,2,2,1,56,
7357,220000,2,2,2,28,
7358,30000,1,2,1,36,
7359,250000,2,1,2,32,
7360,60000,1,2,2,24,
7361,50000,1,1,1,33,
7362,70000,2,2,2,26,
7363,30000,2,3,1,26,
7364,360000,2,1,1,46,
7365,30000,1,1,2,25,
7366,330000,1,1,2,45,
7367,490000,1,1,1,57,
7368,60000,2,2,2,22,
7369,430000,2,1,2,29,
7370,20000,1,2,2,22,
7371,30000,1,2,2,47,
7372,2,2,1,2,28,
7373,90000,1,1,1,53,
7374,160000,2,2,1,37,
7375,50000,2,2,1,24,
7376,140000,1,1,2,32,
7377,5,2,1,1,47,
7378,10000,2,2,2,22,
7379,5,2,1,2,27,
7380,50000,2,3,1,50,
7381,390000,2,2,2,39,
7382,180000,2,1,2,31,
7383,230000,2,1,2,42,
7384,50000,1,2,1,46,
7385,20000,2,2,1,29,
7386,130000,2,1,2,30,
7387,180000,1,1,2,27,
7388,360000,2,5,1,39,
7389,2,2,5,1,25,
7390,50000,2,1,2,29,
7391,170000,2,5,2,30,
7392,30000,2,3,2,29,
7393,50000,2,2,1,32,
7394,60000,2,3,2,23,
7395,50000,1,1,2,31,
7396,20000,1,1,2,23,
7397,140000,1,1,2,35,
7398,30000,1,2,1,23,
7399,350000,2,1,1,43,
7400,40000,2,2,2,26,
7401,80000,1,3,1,38,
7402,80000,2,2,2,24,
7403,340000,2,3,1,40,
7404,4,2,2,1,44,
7405,30000,2,2,3,54,
7406,50000,2,3,2,27,
7407,50000,2,1,2,25,
7408,160000,1,2,2,28,
7409,210000,1,2,1,43,
7410,280000,2,1,2,30,
7411,50000,1,2,2,49,
7412,50000,2,3,1,47,
7413,60000,1,1,2,27,
7414,30000,1,2,3,50,
7415,50000,1,3,1,43,
7416,160000,2,2,2,25,
7417,1,1,1,2,38,
7418,160000,2,3,2,37,
7419,240000,2,2,1,41,
7420,150000,2,1,2,36,
7421,140000,1,3,1,39,
7422,80000,2,2,2,22,
7423,1,2,1,2,28,
7424,80000,1,3,2,44,
7425,5,2,2,1,33,
7426,270000,2,2,2,34,
7427,50000,1,2,2,24,
7428,320000,2,1,1,42,
7429,140000,2,2,2,32,
7430,140000,2,2,1,34,
7431,20000,2,1,2,25,
7432,350000,2,2,1,31,
7433,150000,1,3,1,27,
7434,20000,1,2,2,29,
7435,30000,2,2,1,22,
7436,180000,2,2,1,28,
7437,5,2,2,1,44,
7438,120000,2,2,2,38,
7439,30000,1,2,2,25,
7440,240000,2,2,2,26,
7441,170000,2,2,2,26,
7442,150000,2,1,2,35,
7443,80000,2,3,1,43,
7444,260000,1,1,2,27,
7445,50000,2,2,2,28,
7446,60000,2,3,1,35,
7447,2,2,1,1,38,
7448,1,1,3,1,49,
7449,270000,2,1,2,27,
7450,60000,2,1,2,34,
7451,150000,2,2,1,31,
7452,1,2,2,2,24,
7453,170000,2,2,2,23,
7454,50000,1,2,2,32,
7455,50000,1,1,2,34,
7456,170000,2,1,2,34,
7457,310000,2,2,1,48,
7458,1,2,1,2,29,
7459,50000,1,2,2,44,
7460,120000,2,2,1,52,
7461,5,2,1,1,29,
7462,8,1,2,1,53,
7463,1,2,2,2,29,
7464,50000,2,2,1,28,
7465,180000,1,3,1,41,
7466,30000,2,2,2,23,
7467,220000,2,1,2,36,
7468,20000,2,2,2,36,
7469,110000,2,2,2,29,
7470,140000,2,2,2,26,
7471,20000,1,3,2,35,
7472,30000,2,2,1,36,
7473,290000,2,1,1,46,
7474,420000,2,1,1,39,
7475,5,2,1,2,51,
7476,80000,2,1,2,28,
7477,250000,1,1,2,32,
7478,10000,2,2,1,51,
7479,160000,1,1,2,25,
7480,4,1,1,1,46,
7481,220000,1,2,2,25,
7482,30000,2,2,2,21,
7483,20000,1,3,1,45,
7484,290000,2,2,2,30,
7485,80000,2,3,1,39,
7486,60000,1,3,2,27,
7487,210000,1,1,2,40,
7488,170000,2,2,1,31,
7489,30000,1,2,1,44,
7490,320000,2,1,1,58,
7491,170000,2,1,1,45,
7492,30000,2,1,2,28,
7493,20000,2,1,1,38,
7494,20000,1,1,2,23,
7495,170000,1,4,1,28,
7496,2,2,1,1,40,
7497,3,1,1,2,32,
7498,30000,1,1,2,56,
7499,20000,2,2,1,42,
7500,2,2,1,2,26,
7501,30000,2,2,2,22,
7502,70000,2,3,2,40,
7503,90000,2,3,1,56,
7504,50000,2,3,1,52,
7505,120000,1,1,1,45,
7506,230000,2,3,1,41,
7507,2,1,2,2,30,
7508,3,2,1,1,26,
7509,120000,2,2,2,32,
7510,50000,1,3,1,30,
7511,70000,1,1,2,26,
7512,60000,2,3,1,48,
7513,50000,2,1,1,36,
7514,60000,2,2,1,41,
7515,2,2,5,2,48,
7516,60000,1,2,1,45,
7517,250000,2,1,2,37,
7518,150000,2,2,1,49,
7519,70000,1,2,1,37,
7520,1,1,2,2,40,
7521,40000,2,1,2,26,
7522,2,2,2,1,43,
7523,60000,1,1,1,38,
7524,350000,1,2,1,42,
7525,80000,1,2,2,30,
7526,240000,2,1,2,38,
7527,40000,1,1,2,26,
7528,280000,1,2,2,47,
7529,4,2,1,2,36,
7530,360000,1,1,2,29,
7531,230000,2,2,2,27,
7532,30000,2,3,1,47,
7533,390000,1,1,1,41,
7534,20000,1,1,2,31,
7535,420000,2,2,1,36,
7536,340000,2,1,2,30,
7537,260000,2,2,2,26,
7538,150000,1,2,1,40,
7539,2,2,1,2,33,
7540,150000,2,1,2,35,
7541,110000,2,3,1,39,
7542,340000,2,2,1,31,
7543,3,1,3,1,40,
7544,230000,2,3,1,43,
7545,450000,2,1,1,42,
7546,50000,1,3,1,55,
7547,50000,1,3,2,41,
7548,160000,2,2,2,33,
7549,50000,2,2,2,31,
7550,20000,2,3,1,36,
7551,330000,1,1,2,42,
7552,160000,2,1,1,29,
7553,30000,1,2,2,37,
7554,150000,2,2,1,27,
7555,360000,1,2,1,35,
7556,290000,2,1,2,35,
7557,80000,2,2,2,23,
7558,80000,2,2,2,31,
7559,130000,2,2,2,28,
7560,90000,1,2,2,44,
7561,360000,2,2,1,40,
7562,90000,2,1,2,27,
7563,150000,2,2,2,22,
7564,1,2,1,2,26,
7565,20000,2,2,1,42,
7566,2,2,1,2,27,
7567,327680,1,3,2,42,
7568,320000,2,2,2,34,
7569,5,2,5,1,32,
7570,1,2,1,2,30,
7571,20000,2,2,2,32,
7572,230000,2,1,1,39,
7573,140000,2,2,1,33,
7574,20000,2,1,2,26,
7575,140000,1,1,1,41,
7576,80000,2,2,1,38,
7577,230000,2,1,2,33,
7578,1,1,1,2,28,
7579,1,1,2,1,43,
7580,2,2,1,2,32,
7581,440000,2,2,1,39,
7582,50000,2,1,1,35,
7583,20000,1,2,2,38,
7584,160000,1,1,2,33,
7585,2,2,1,2,29,
7586,370000,1,2,2,39,
7587,50000,1,1,2,27,
7588,20000,2,3,1,41,
7589,5,1,1,2,34,
7590,90000,1,1,2,29,
7591,60000,2,1,1,39,
7592,30000,1,5,2,23,
7593,150000,2,2,1,27,
7594,1,2,2,2,26,
7595,480000,1,1,1,50,
7596,360000,1,1,2,29,
7597,80000,1,2,2,26,
7598,360000,2,2,2,34,
7599,2,2,2,1,45,
7600,50000,2,3,1,27,
7601,80000,1,2,1,33,
7602,180000,1,1,2,27,
7603,190000,1,2,2,28,
7604,50000,1,2,1,38,
7605,150000,1,1,2,35,
7606,450000,1,1,2,31,
7607,130000,2,2,1,37,
7608,1,1,2,1,42,
7609,550000,2,1,2,35,
7610,110000,2,3,1,40,
7611,360000,2,2,2,54,
7612,160000,2,1,2,36,
7613,50000,1,1,2,30,
7614,130000,2,2,2,23,
7615,20000,2,2,2,35,
7616,340000,2,1,1,29,
7617,4,2,4,1,37,
7618,380000,2,1,2,33,
7619,3,2,2,1,38,
7620,150000,2,1,2,25,
7621,60000,2,1,2,29,
7622,260000,2,1,2,30,
7623,80000,1,1,2,32,
7624,50000,2,2,1,47,
7625,220000,1,2,1,39,
7626,2,2,1,2,44,
7627,60000,2,1,2,31,
7628,170000,1,1,2,36,
7629,160000,2,2,1,40,
7630,30000,1,2,2,39,
7631,240000,2,1,2,25,
7632,210000,2,2,1,46,
7633,260000,1,1,1,40,
7634,70000,2,2,1,40,
7635,50000,1,2,2,23,
7636,60000,1,3,1,57,
7637,20000,2,2,1,25,
7638,160000,2,2,2,25,
7639,50000,1,1,2,29,
7640,430000,1,2,1,32,
7641,50000,1,1,2,25,
7642,4,2,1,2,31,
7643,30000,1,2,2,25,
7644,20000,2,2,2,25,
7645,290000,2,2,2,34,
7646,390000,2,1,2,53,
7647,70000,1,2,2,41,
7648,210000,2,3,1,45,
7649,340000,1,1,1,39,
7650,1,1,2,1,29,
7651,30000,1,3,1,28,
7652,50000,2,2,1,34,
7653,3,1,1,1,37,
7654,180000,2,1,1,43,
7655,280000,2,1,2,27,
7656,1,1,1,2,28,
7657,110000,2,2,2,29,
7658,390000,2,1,2,28,
7659,90000,1,2,1,53,
7660,420000,2,2,1,33,
7661,340000,2,1,1,49,
7662,3,2,1,2,31,
7663,50000,2,3,1,57,
7664,30000,1,2,2,29,
7665,120000,2,1,2,28,
7666,50000,1,3,2,31,
7667,270000,2,2,1,33,
7668,20000,1,3,2,28,
7669,2,2,1,2,45,
7670,160000,2,2,1,42,
7671,40000,2,1,2,27,
7672,80000,2,3,1,52,
7673,380000,2,1,1,43,
7674,140000,2,3,1,60,
7675,30000,2,2,1,38,
7676,150000,1,4,2,30,
7677,70000,2,2,1,34,
7678,360000,2,2,1,28,
7679,50000,1,2,2,32,
7680,90000,1,1,2,36,
7681,2,2,2,2,37,
7682,240000,2,2,1,37,
7683,140000,2,1,1,33,
7684,70000,1,3,1,50,
7685,50000,1,3,1,42,
7686,140000,1,1,2,37,
7687,450000,1,1,2,38,
7688,70000,2,3,1,41,
7689,20000,1,2,2,23,
7690,180000,2,2,1,26,
7691,50000,2,2,1,55,
7692,50000,2,3,1,42,
7693,270000,1,1,2,27,
7694,450000,2,2,1,43,
7695,320000,1,2,2,26,
7696,240000,1,1,1,38,
7697,290000,2,2,2,36,
7698,190000,1,2,1,41,
7699,90000,1,2,2,34,
7700,390000,1,2,1,34,
7701,80000,2,3,1,41,
7702,70000,1,1,1,42,
7703,270000,1,1,1,51,
7704,390000,2,1,2,29,
7705,50000,1,1,1,35,
7706,70000,2,1,2,24,
7707,30000,1,2,2,22,
7708,190000,2,3,2,29,
7709,10000,2,1,2,24,
7710,130000,2,2,1,37,
7711,120000,2,1,1,38,
7712,50000,2,2,2,23,
7713,490000,2,1,2,29,
7714,120000,2,2,2,35,
7715,20000,1,2,1,36,
7716,250000,1,1,2,41,
7717,260000,2,3,1,41,
7718,50000,2,2,1,50,
7719,30000,1,2,2,29,
7720,170000,1,1,2,30,
7721,330000,1,1,1,34,
7722,50000,1,3,2,39,
7723,140000,2,3,1,42,
7724,5,2,1,2,29,
7725,180000,1,3,0,27,
7726,20000,2,2,1,25,
7727,2,2,1,1,34,
7728,90000,2,2,1,36,
7729,5,1,2,2,30,
7730,390000,2,1,2,27,
7731,320000,2,1,2,27,
7732,50000,2,2,2,23,
7733,80000,1,3,1,55,
7734,1,2,1,2,25,
7735,1,1,2,2,43,
7736,60000,2,1,2,24,
7737,70000,2,2,2,41,
7738,290000,2,3,2,47,
7739,290000,2,1,2,46,
7740,180000,2,1,1,37,
7741,210000,1,1,1,40,
7742,2,1,1,1,30,
7743,10000,2,3,2,45,
7744,4,1,1,2,32,
7745,90000,1,2,2,29,
7746,290000,2,2,1,35,
7747,210000,2,1,2,32,
7748,50000,1,2,1,39,
7749,3,2,3,1,32,
7750,270000,2,3,1,58,
7751,5,1,1,2,39,
7752,70000,1,2,2,31,
7753,270000,2,1,1,36,
7754,20000,1,2,2,28,
7755,210000,1,2,2,31,
7756,50000,1,2,1,38,
7757,180000,2,1,1,39,
7758,20000,1,1,2,41,
7759,290000,2,1,2,31,
7760,230000,2,1,1,42,
7761,180000,1,1,1,39,
7762,50000,1,3,2,36,
7763,2,1,1,2,33,
7764,80000,2,2,2,29,
7765,2,1,1,2,28,
7766,230000,1,2,1,35,
7767,140000,2,2,2,31,
7768,2,1,1,2,39,
7769,490000,2,2,1,31,
